name,location,"rating ",description
Apartment near the Old City,"القدس الغربية, القدس
– اعرض على الخارطة",7.5,تقع Apartment near the Old City في وسط مدينة القدس على بعد 2.3 كم من الحائط الغربي، وتوفر بار وتكييف. وتم بناء مكان الإقامة في القرن الـ 19، ويتميز بأماكن إقامة مع شرفة.
فندق صهيون,"القدس الغربية, القدس
– اعرض على الخارطة",7.3,يقع هذا الفندق في ساحة صهيون المركزية، وعلى بعد 15 دقيقة سيرًا على الأقدام من المدينة القديمة وخطوات قليلة من كل من السوق وممشى نهالات شيفاه للمشاة. وتتوفر خدمة الواي فاي مجانًا في جميع المناطق.
ibis Styles Jerusalem City Center,"القدس الغربية, القدس
– اعرض على الخارطة",8.8,يقع Ibis Styles Jerusalem City Center في وسط مدينة القدس، على بعد 1.8 كم من حائط البراق، وقد تم بناء مكان الإقامة عام 2018، ويقع على بعد أقل من 1 كم من مول ماميلا المفتوح وعلى بعد 19 دقيقة سيراً على...
Biazi Hotel,"القدس الغربية, القدس
– اعرض على الخارطة",9.7,يقع Biazi Hotel في القدس على بعد 3.5 كم من الحائط الغربي ويتميز بصالة مشتركة وإطلالات على المدينة، يقع مكان الإقامة على بعد 4.3 كم من كنيسة جميع الأمم وعلى بعد 4.4 كم من حديقة الجثمانية وعلى بعد 4.4...
فندق ليف يروشالاييم,"القدس الغربية, القدس
– اعرض على الخارطة",7.6,يتمتع فندق Lev Yerushalayim بموقع مركزي بجوار شارع بن يهودا على بعد 20 دقيقة فقط سيرًا على الأقدام من البلدة القديمة في القدس. ويوفر مكان إقامة واسع ومكيف مُزود بمطبخ صغير وتلفزيون مع قنوات الكابل.
Washington Street Apartment,"القدس الغربية, القدس
– اعرض على الخارطة",9.6,تقع شقة Washington Street في غرب القدس في القدس، وتبعُد 2.7 كم عن الحائط الغربي، تقع هذه الشقة على بعد 2.9 كم من كنيسة جميع الأمم وعلى بعد 3 كم من حديقة الجثمانية.
Roof suite at the heart of Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",,تقع هذه الشقة المكيفة في حي وسط مدينة القدس في القدس على بعد خطوات قليلة من المعبد اليهودي الكبير. وتقع الوحدة على بعد 2 كم من المدينة القديمة.
Jerusalem D Apartment,"القدس الغربية, القدس
– اعرض على الخارطة",8.4,تقع Jerusalem D Apartment في وسط مدينة القدس القدس، وتوفر مكان إقامة على بعد 2.7 كم من الحائط الغربي. وتتوفر خدمة الواي فاي المجانية.
Luxury Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",9.9,يقع Luxury Jerusalem في وسط القدس، ويوفر أماكن إقامة مكيفة مع خدمة الواي فاي المجانية وتلفزيون بشاشة مسطحة. يقع مكان الإقامة على بعد 2.5 كم من كنيسة جميع الأمم.
فندق القدس غولد,"القدس الغربية, القدس
– اعرض على الخارطة",6.7,يقع فندق Jerusalem Gold الأنيق في قلب المدينة الجديدة بجوار محطة الحافلات المركزية وعلى بعد 20 دقيقة سيراً على الأقدام من المركز التاريخي.
The Jerusalem stone Duplex near Mamilla,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع The Jerusalem stone Duplex near Mamilla في القدس في منطقة القدس، ويضم تراس. يمكن للضيوف المقيمين في هذه الشقة الوصول إلى مطبخ مجهز بالكامل وشرفة.
Jerusalem Home in Rehavia,"القدس الغربية, القدس
– اعرض على الخارطة",8.7,يقع Jerusalem Home in Rehavia على بعد حوالي 3.2 كم من الحائط الغربي، ويوفر مكان إقامة مع تراس وإطلالات على المدينة. وتوفر هذه الشقة مكان إقامة مكيف مع خدمة الواي فاي المجانية.
Hanevi'im NINE Residence,"القدس الغربية, القدس
– اعرض على الخارطة",8.3,يقع Hanevi'im NINE Residence على بعد 2.5 كم من كنيسة جميع الأمم و2.6 كم من حديقة الجثمانية، ويوفر خدمة الواي فاي المجانية وتراس.
J Tower - Fantastic View - Top Location - Private parking,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع J Tower - Fantastic View - Top Location - Private parking على بعد 3.2 كم من كنيسة جميع الأمم وعلى بعد 3.2 كم من حديقة الجثمانية ويوفر مكان إقامة في وسط القدس، تقع قبة الصخرة على بعد 3.3 كم من...
King David 19 Apartment,"القدس الغربية, القدس
– اعرض على الخارطة",8.3,تقع King David 19 Apartment في القدس بالقرب من مول ماميلا المفتوح وكنيسة القيامة، وتوفر خدمة الواي فاي المجانية.
Ben Yehuda Apartments Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",8.2,تقع Ben Yehuda Apartments Jerusalem وهي مكان إقامة ذات خدمة ذاتية في القدس. وتتوفر خدمة الواي فاي مجانًا. ويبعُد مكان الإقامة مسافة 1.5 كم عن الحائط الغربي ويبعُد مسافة 1.8 كم عن قبة الصخرة.
FeelHome - King David - Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",,يوفر Feelhome - King David - Jerusalem in Jerusalem مكان إقامة مع خدمة الواي فاي المجانية ويقع على بعد 2.1 كم من الحائط الغربي، يقع مكان الإقامة هذا على بعد 2.4 كم من كنيسة جميع الأمم.
Sweet Inn - Jaffa Street 31,"القدس الغربية, القدس
– اعرض على الخارطة",8.3,يقع Sweet Inn - Jaffa Street 31 في القدس على بعد 2.6 كم من كنيسة جميع الأمم ويوفر مكان إقامة مع خدمة الواي فاي مجاناً ومنطقة جلوس ومطبخ صغير، تم تجهيز كل وحدة بالكامل مع غسالة ملابس وتلفزيون بشاشة...
Central & Cosy Place In City Center,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Central & Cosy Place In City Center في حي وسط مدينة القدس على بعد 2.4 كم من كنيسة جميع الأمم وعلى بعد 2.4 كم من حديقة الجثمانية، ويمكن للضيوف المقيمين في هذه الشقة استخدام خدمة الواي فاي المجانية...
Palestinian cozy and historical House,"البلدة القديمة, القدس
– اعرض على الخارطة",8.5,يقع Palestian cozy and historical House في القدس على بعد 1.1 كم من كنيسة جميع الأمم وعلى بعد 1.2 كم من حديقة الجثمانية ويوفر خدمة الواي فاي المجانية وحديقة وتكييف الهواء، يمكن للضيوف المقيمين في هذه...
Boutique King David - JLM Lux apt.,"القدس الغربية, القدس
– اعرض على الخارطة",,تتميز Boutique King David - JLM Lux apt بإطلالات على الحديقة. يوفر مكان إقامة مع تراس على بعد حوالي 3.2 كم من الحائط الغربي.
Sunny 1BD ATTIC with balcony – Emek Refaim Area,"القدس الغربية, القدس
– اعرض على الخارطة",,تقع Sunny 1BD ATTIC with balcony - على بعد 4.1 كم من الحائط الغربي في القدس، يوفر Emek Refaim Area أماكن إقامة مع مطبخ. وتوفر هذه الشقة مكان إقامة مكيف مع خدمة الواي فاي المجانية.
Jerusalem City View Apartments,"القدس الغربية, القدس
– اعرض على الخارطة",8.1,يقع Jerusalem City View في القدس ويوفر استوديوهات مع خدمة الواي فاي المجانية وتكييف الهواء، ويقع الحائط الغربي على بعد 1.8 كم من مكان الإقامة، تحتوي جميع الاستوديوهات على مطبخ صغير وإطلالة على المدينة...
Perfect Travelors Apartment On Ben Yehuda st.,"القدس الغربية, القدس
– اعرض على الخارطة",,يضم Perfect Travelors Apartment On Ben Yehuda st تراس. ويتمتع بموقع جيد في وسط مدينة القدس على بعد 2.8 كم من الحائط الغربي.
Cozy And Lovely Apartment,"القدس الغربية, القدس
– اعرض على الخارطة",8.2,يعتبر Cozy And Lovely Apartment مكان إقامة يقع في القدس على بعد 3.1 كم من الحائط الغربي وعلى بعد 3.4 كم من كنيسة كل الأمم.
فندق سيزار برومير القدس,"القدس الغربية, القدس
– اعرض على الخارطة",7.8,يقع فندق سيزار برومير القدس بالقرب من القطار الكهربائي ومركز المؤتمرات الدّولي في مدينة القدس، ويضم مسبح موسمي على السطح وطعام ممتاز موافقة للشريعة اليهودية ومواقف مجانية للسيارات في الموقع.
Murciano Homes,"القدس الغربية, القدس
– اعرض على الخارطة",9.0,يقع Murciano Homes في القدس على بعد 3.1 كم من كنيسة جميع الأمم ويوفر مكان إقامة مع خدمة الواي فاي مجاناً، تضم جميع الوحدات منطقة جلوس مع أريكة ومنطقة لتناول الطعام ومطبخ مجهز بالكامل مع مرافق الطهي...
Huge Luxury 2 Bdr Apt.,"القدس
– اعرض على الخارطة",9.4,يقع Huge Luxury 2 Bdr Apt على بعد 3.3 كم من الحائط الغربي في القدس، يوفر مكان إقامة مع مطبخ. ويمكن للضيوف الاستمتاع بخدمة الواي فاي المجانية.
Charming Apart-Hotel with room service included !,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Charming Apart-Hotel with room service على بعد 1.8 كم من الحائط الغربي، وعلى بعد 1.9 كم من قبة الصخرة، وعلى بعد 2.2 كم من كنيسة جميع الأمم، ويوفر خدمة الغرف. يوفر مكان إقامة في القدس.
فندق وسبا القدس غاردينز,"القدس الغربية, القدس
– اعرض على الخارطة",6.9,يوفر فندق وسبا القدس غاردينز إطلالات على المدينة ويضم مكان إقامة مكيف مزود بخدمة الواي فاي مجانًا وشرفة، كما يتميز بمسبحين، حيث يأتي أحدهما داخلي والآخر خارجي، وسبا وتراس للتشمس، فيما يقدم المطعم...
King David Luxury Apartments,"القدس الغربية, القدس
– اعرض على الخارطة",8.4,تقع King David Luxury Apartments في القدس بالقرب من مول ماميلا المفتوح وكنيسة القيامة، وتوفر خدمة الواي فاي المجانية. كما تضم بعض الوحدات مطبخ مجهز بميكروويف. يقع الحائط الغربي على بعد 2.6 كم من...
VILLA MAMILLA - Boutique suites,"القدس الغربية, القدس
– اعرض على الخارطة",8.7,تقع VILLA MAMILLA - Boutique suites في حي القدس الغربي في القدس على بعد 2.2 كم من الحائط الغربي وتوفر مرافق للشواء، وتتوفر خدمة الواي فاي المجانية.
Sira guesthouse,"القدس الغربية, القدس
– اعرض على الخارطة",7.2,يقع بيت ضيافة Sira في القدس على بعد 2.2 كم من الحائط الغربي، ويحتوي على بار. تشمل نقاط الاهتمام الشهيرة القريبة مول ماميلا المفتوح وكنيسة القيامة.
Harav agan - New building in the Center,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Harav agan - New building in the Center في وسط مدينة القدس على بعد 2.7 كم من كنيسة جميع الأمم وعلى بعد 2.8 كم من حديقة الجثمانية ويوفر خدمة الواي فاي المجانية، يوفر مكان الإقامة هذا إطلالات على...
Luxury Two-Bedroom Apartment With Terrace Over Old City View,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Luxury Two-Bedroom Apartment With Terrace Over Old City View في حي وسط مدينة القدس على بعد 2.5 كم من كنيسة جميع الأمم. يقع مكان الإقامة على بعد 2.6 كم من حديقة الجثمانية. تحتوي الشقة على تلفزيون.
Modern Pearl in Historic setting,"البلدة القديمة, القدس
– اعرض على الخارطة",9.6,يقع Modern Pearl in Historic في منطقة القدس الشرقية في القدس، على بعد 500 م من الحائط الغربي، وعلى بعد 1.1 كم من قبة الصخرة وعلى بعد 1.6 كم من كنيسة جميع الأمم.
Jerusalem Apartment,"القدس الغربية, القدس
– اعرض على الخارطة",,تقع Jerusalem Apartment في القدس الغربية القدس على بعد 5 كم من الحائط الغربي وعلى بعد 5 كم من نموذج مدينة القدس. ويمكن للضيوف الاستمتاع بخدمة الواي فاي المجانية.
Penthouse Jerusalem - StayFirstClass,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Beautiful Penthouse in Jerusalem Center - Stayfristclass في القدس على بعد 2.9 كم من الحائط الغربي وعلى بعد 3 كم من قبة الصخرة، ويضم حديقة، يقع مكان الإقامة على بعد 3.4 كم من كنيسة جميع الأمم.
Solomon's Sanctuary Single Room,"القدس الغربية, القدس
– اعرض على الخارطة",8.0,توفر Solomon's Sanctuary Single Room مكان إقامة في القدس على بعد 3 كم من الحائط الغربي، ويمكن للضيوف المقيمين في هذه الشقة استخدام خدمة الواي فاي مجاناً.
The Market Place,"القدس الغربية, القدس
– اعرض على الخارطة",8.2,يقع The Market Place في منطقة وسط مدينة القدس في القدس، ويوفر مكان إقامة مجهز مع تراس وخدمة الواي فاي المجانية. تقع هذه الشقة على بعد 3.4 كم من كنيسة كل الأمم.
Luxurious Nachlaot Shuk Apartment (NEW!),"القدس الغربية, القدس
– اعرض على الخارطة",8.0,تتميز شقة Nachlaot Shuk (NEW!) بتراس يوفر مكان إقامة في القدس على بعد 4.2 كم من الحائط الغربي وعلى بعد 5 كم من كنيسة جميع الأمم، وتقع في مبنى يعود تاريخه لعام 2016 على بعد 5 كم من حديقة الجثمانية،...
فندق سان جورج,"القدس الشرقية, القدس
– اعرض على الخارطة",7.8,يتمتع فندق سان جورج بموقع مركزي في القدس، ويعتبر فندق عصري يضم تراس شمسي ومطعم يقدم المأكولات الإقليمية. كما توفر جميع الغرف المكيفة خدمة الواي فاي مجاناً.
German Colony Cottage,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع بيت العطلات المنفصل هذا في القدس في منطقة المستعمرة الألمانية على بعد 2.6 كم من الحائط الغربي. ويقع مكان الإقامة على بعد 2.8 كم من قبة الصخرة ويتميز بإطلالات على الحديقة.
Haneviim Boutique Residence,"القدس الغربية, القدس
– اعرض على الخارطة",8.6,يقع Haneviim Boutique Residence في القدس على بعد 2.5 كم من كنيسة جميع الأمم وعلى بعد 2.6 كم من حديقة الجثمانية ويوفر مكان إقامة مع خدمة الواي فاي المجانية وإمكانية الدخول إلى الحديقة، تحتوي بعض...
Agan Building - 2 Bedrooms with Terrace and Parking,"القدس الغربية, القدس
– اعرض على الخارطة",8.9,يوفر اجان مبنى - غرفتي نوم مع تراس وموقف سيارات مكان إقامة في القدس على بعد 2.7 كم من كنيسة جميع الأمم و2.8 كم من حديقة الجثمانية. وتتوفر خدمة الواي فاي المجانية.
King David Residence 306,"القدس الغربية, القدس
– اعرض على الخارطة",,يتميز King David Residence 306 بإطلالات على المدينة، ويوفر أماكن إقامة مع تراس على بعد حوالي 2.1 كم من الحائط الغربي. يمكن للضيوف المقيمين في هذه الشقة الوصول إلى مطبخ مجهز بالكامل.
Very enlightened appt in Talpiot,"القدس الغربية, القدس
– اعرض على الخارطة",,يعتبر enlighted appt appt مكان إقامة يقع في القدس، على بعد 4 كم من الحائط الغربي وعلى بعد 5 كم من كنيسة جميع الأمم.
Rob's Place,"القدس الشرقية, القدس
– اعرض على الخارطة",8.6,يقع Rob's Place في القدس ويوفر حديقة وتراس وصالة مشتركة. يقع بيت الشباب على بعد حوالي 3 كم من كنيسة جميع الأمم و3.1 كم من حديقة الجثمانية. تقع قبة الصخرة على بعد 3.2 كم من بيت الشباب.
Kook 7- amazing apt near mamilla in Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",,يتميز Kook 7- amazing apt near mamilla في القدس بموقع جيد في وسط مدينة القدس، ويوفر تكييف وخدمة الواي فاي المجانية. كما يتوفر للضيوف شرفة خاصة. تتكون الشقة من مطبخ مجهز بالكامل وحمام واحد.
The Elegant Disraeli Suite,"القدس الغربية, القدس
– اعرض على الخارطة",9.0,يقع The Elegant Disraeli Suite في القدس على بعد 3.5 كم من الحائط الغربي ويوفر مكان إقامة مع تكييف. وتتوفر خدمة الواي فاي المجانية.
Private unit in the german colony in jerusalam,"القدس الغربية, القدس
– اعرض على الخارطة",8.4,تقع الوحدة الخاصة في المستعمرة الألمانية في القدس في القدس، يقع مكان الإقامة هذا على بعد 2.9 كم من الحائط الغربي. ويحتوي مكان الإقامة على تلفزيون بشاشة مسطحة. ويشتمل الحمام على دُش.
Heart Of Jerusalem View Apartment,"القدس الغربية, القدس
– اعرض على الخارطة",8.8,تقع Heart Of Jerusalem View Apartment في منطقة مركزية في القدس، على بعد 3.1 كم من كنيسة جميع الأمم وعلى بعد 3.1 كم من حديقة الجثمانية. وتتوفر خدمة الواي فاي المجانية.
Luxury One-Bedroom Apartment/parking in city center,"القدس الغربية, القدس
– اعرض على الخارطة",,تقع Luxury One-Bedroom Apartment/parking in city center على بعد 2.5 كم من كنيسة جميع الأمم في القدس، وتوفر أماكن إقامة مع مطبخ. يقع مكان الإقامة على بعد 2.6 كم من حديقة الجثمانية.
"Modern 3 BDR in City Center, Jerusalem","القدس الغربية, القدس
– اعرض على الخارطة",,"يقع Modern 3 BDR in City Center, Jerusalem في وسط المدينة على بعد حوالي 3.5 كم من كنيسة جميع الأمم، ويوفر مكان إقامة مع تراس وماكينة صنع القهوة."
Avissar House,"القدس الغربية, القدس
– اعرض على الخارطة",7.4,يقع Avissar House في القدس على بعد 3.1 كم من الحائط الغربي و3.3 كم من كنيسة جميع الأمم، ويوفر مكان إقامة مجهز جيدًا وخدمة الواي فاي المجانية.
Authentic One bedroom apartment in city center,"القدس الغربية, القدس
– اعرض على الخارطة",,تقع Authentic One bedroom apartment in city center في القدس على بعد 2.4 كم من كنيسة جميع الأمم وتتميز بمكان إقامة مكيف مع فناء وخدمة الواي فاي مجاناً، يمكن للضيوف المقيمين في هذه الشقة الوصول إلى مطبخ...
Amazing Location 2 BDR 2 Bath,"القدس الغربية, القدس
– اعرض على الخارطة",,يوفر Amazing Location 2 BDR 2 Bath مكان إقامة في القدس على بعد 3 كم من الحائط الغربي وعلى بعد 3.2 كم من كنيسة كل الأمم، وتتوفر خدمة الواي فاي المجانية.
Arthur Hotel - an Atlas Boutique Hotel,"القدس الغربية, القدس
– اعرض على الخارطة",8.9,يقع فندق Arthur على طول ممر المشاة بن يهودا، وهو عبارة عن مبنى على الطراز الاستعماري في وسط القدس. وتوفر الغرف الأنيقة خدمة واي فاي مجانية وتكييفاً وتلفزيون الكابل.
Hotel Beit Shmuel,"القدس الغربية, القدس
– اعرض على الخارطة",7.0,يقع Beit Shmuel في مركز مدينة القدس مع إطلالات عَلى المدينة القديمة وبرج داود، ويضم غُرف أنيقة مُطلة عَلى الحديقة. وتتوفر خِدمة الواي فاي المجّانية في جَميع الأنحاء.
Harav Kook C30,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Harav Kook C30 في وسط مدينة القدس على بعد 2.6 كم من كنيسة جميع الأمم و2.6 كم من حديقة الجثمانية، وهو مكان إقامة يوفر إطلالات على المدينة. يقع مكان الإقامة على بعد 2.7 كم من قبة الصخرة.
King David Residence,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع King David Residence على بعد حوالي 2.2 كم من الحائط الغربي، ويوفر مكان إقامة مع تراس وشرفة وإطلالات على الحديقة.
فندق الزهراء,"القدس الشرقية, القدس
– اعرض على الخارطة",8.4,يبعد فندق Azzahra حوالي 5 دقائق مشياً عن وسط مدينة القدس الشرقية، ويوفر خدمة واي فاي مجانية وموقف مجاني للسيارات. وتحتوي الغرف على تلفزيون مع قنوات فضائية وحمام خاص.
Kook 7 Apartment,"القدس الغربية, القدس
– اعرض على الخارطة",8.9,تقع Kook 7 Apartment في القدس على بعد 2.6 كم من كنيسة جميع الأمم وعلى بعد 2.6 كم من حديقة الجثمانية، وتوفر مكان إقامة مجهز بشكل جيد مع خدمة الواي فاي المجانية، تحتوي بعض الوحدات المكيفة على تراس...
بيت شباب تشاين غايت,"البلدة القديمة, القدس
– اعرض على الخارطة",6.8,يقع بيت شباب Chain Gate داخل شوارع مدينة القدس القديمة الضيقة الأصيلة، وتم بناء بيت الشباب بالكامل من حجر القدس، ويوفر أماكن إقامة مكيفة مع واي فاي مجاني.
King George 10,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع King George 10 في القدس على بعد 3.4 كم من كنيسة جميع الأمم، ويوفر مكان إقامة مع خدمة الواي فاي المجانية وتكييف. يمكن للضيوف المقيمين في هذه الشقة الوصول إلى تراس.
Sweet Inn Apartment - Ramban 13,"القدس الغربية, القدس
– اعرض على الخارطة",8.6,يقع Sweet Inn Apartment - Ramban 13 في القدس ويوفر مكان إقامة مع شرفة وخدمة الواي فاي المجانية. يقع مكان الإقامة على بعد 3.1 كم من الحائط الغربي وعلى بعد 3.3 كم من كنيسة جميع الأمم.
فندق مالكا,"القدس الغربية, القدس
– اعرض على الخارطة",7.2,يقع Malka Hotel في وسط مدينة القدس في القدس، وعلى بعد 1.3 كم من قبة الصخرة، كما يمكن للضيوف الاستمتاع بالبار الموجود في الموقع.
MODERN BRIGHT 1BD in CENTER - MACHANE YEHUDA,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع MODERN BRIGHT 1BD in CENTER - MACHANE YEHUDA في القدس، ويضم أماكن إقامة مكيفة مع فناء. وتقع الشقة على بعد 3.5 كم من كنيسة جميع الأمم، تحتوي هذه الشقة على غرفة معيشة ومطبخ مجهز بالكامل مع فرن.
Central Luxury and new apartment / Parking,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Central Luxury and new apartment / Parking في القدس على بعد 5 كم من نموذج مدينة القدس المقدسة وعلى بعد 6 كم من كنيسة جميع الأمم وعلى بعد 6 كم من حديقة الجثمانية.
Residences J Tower,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Residences J Tower في القدس. يقع مكان الإقامة على بعد 3.2 كم من كنيسة جميع الأمم وعلى بعد 3.3 كم من حديقة الجثمانية. تحتوي الشقة على تلفزيون بشاشة مسطحة مع قنوات الكابل وغرفة معيشة.
My Jerusalem Home,"القدس الغربية, القدس
– اعرض على الخارطة",,يوفر My Jerusalem Home مكان إقامة في القدس، ويوفر مكان الإقامة خدمة الواي فاي المجانية. تحتوي الشقة على مطبخ مجهز بالكامل وغرفتي نوم وتلفزيون بشاشة مسطحة وتكييف.
HolySuite J Tower Brand New Apt on Yafo,"القدس الغربية, القدس
– اعرض على الخارطة",9.8,يقع Holysuite J Tower Brand New Apt on Yafo في القدس، ويوفر أماكن إقامة مع مطبخ. وتتوفر خدمة الواي فاي المجانية.
SWEETHOME26 /NEW APPT BEST PLACE JERUSALEM CENTER,"القدس الغربية, القدس
– اعرض على الخارطة",,SWEETOME 26 / NEW. يقع APPT BEST PLACE JERUSALEM CENTER في القدس. توفر هذه الشقة مكان إقامة مكيف مع خدمة الواي فاي المجانية. تحتوي هذه الشقة على غرفتي نوم وتلفزيون بشاشة مسطحة مع قنوات الكابل ومطبخ.
Ziv Apartments - Yaavets 7,"القدس الغربية, القدس
– اعرض على الخارطة",,تقع Ziv Apartments - Yaavets 7 في منطقة مركزية في القدس، على بعد 2.7 كم من الحائط الغربي وعلى بعد 3 كم من كنيسة كل الأمم. ويمكن للضيوف الاستمتاع بخدمة الواي فاي المجانية.
Aprtment opposite 'Machane Yehuda Market',"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Aprtment قبالة 'Machane Yehuda Market' في القدس على بعد حوالي 3.8 كم من كنيسة جميع الأمم، ويوفر إطلالات على الحديقة. ويوفر مكان الإقامة خدمة الواي فاي المجانية.
"Luxury suites, city center","القدس الغربية, القدس
– اعرض على الخارطة",9.4,"يقع Luxury suites, city center في وسط مدينة القدس على مقربة من ماميلا المفتوحة مول، ويضم تراس، وتتوفر خدمة الواي فاي المجانية. وتحتوي جميع الوحدات على تكييف وتلفزيون بشاشة مسطحة."
Museum Residence Brand New Apt,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Museum Residence Brand New Apt في القدس على بعد 3.3 كم من نموذج مدينة القدس المقدسة وعلى بعد 5 كم من الحائط الغربي، ويضم مرافق للشواء وحديقة.
Trust Inn - Haneviim Court Balcony & Parking,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Trust Inn - Hanevim Court Balcony & Parking في القدس على بعد 2.3 كم من كنيسة جميع الأمم ويوفر مكان إقامة مكيف مع فناء وخدمة الواي فاي مجاناً، تقع هذه الشقة على بعد 2.4 كم من حديقة الجثمانية وعلى...
J.tower with big terrasse in mahane yehuda,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع J.tower with big terrasse in mahane yehuda في وسط مدينة القدس على بعد 3.1 كم من كنيسة جميع الأمم و3.2 كم من حديقة الجثمانية، ويوفر خدمة الواي فاي المجانية وتكييف.
Allenby2 B&B,"القدس الغربية, القدس
– اعرض على الخارطة",8.2,تضم Allenby2 B&B غرف وشقق الخدمة الذاتية في القدس، وهي توفر خدمة واي فاي مجانية في جميع الأنحاء. تبعد جميع المواقع مسافة 10 دقائق سيراً على الأقدام من حديقة ساشير.
Ziv Apartments- HaPalmach 21-Ben,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Ziv Apartments- Hampallach 21-Ben في القدس على بعد 3.8 كم من الحائط الغربي وعلى بعد 4.4 كم من كنيسة جميع الأمم ويوفر مكان إقامة مع وسائل الراحة مثل خدمة الواي فاي المجانية وتلفزيون.
Sweet Inn - Keren Hayesod Street,"القدس الغربية, القدس
– اعرض على الخارطة",8.5,يوفر Sweet Inn - Keren Hayesod Street مكان إقامة في القدس على بعد 3 كم من الحائط الغربي وعلى بعد 3.2 كم من كنيسة كل الأمم، يمكن للضيوف المقيمين في هذه الشقة الوصول إلى مطبخ مجهز بالكامل وشرفة.
Jerusalem View luxury 3BDR with Terrace,"القدس الغربية, القدس
– اعرض على الخارطة",,يعتبر Jerusalem View luxury 3BDR with Terrace مكان إقامة يقع في القدس على بعد 2.5 كم من كنيسة جميع الأمم وعلى بعد 2.6 كم من حديقة الجثمانية، تقع هذه الشقة على بعد 2.6 كم من قبة الصخرة وعلى بعد 3.3 كم...
Creactivite,"القدس الغربية, القدس
– اعرض على الخارطة",7.0,يقع Creactipite على بعد 3.4 كم من كنيسة جميع الأمم وعلى بعد 3.5 كم من حديقة الجثمانية وعلى بعد 3.5 كم من قبة الصخرة ويوفر مكان إقامة في القدس، وتتوفر خدمة الواي فاي المجانية.
Luxury Three Bedroom Apartment Central Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",,تقع Luxury Three Bedroom Apartment Central Jerusalem على بعد 3.2 كم من كنيسة جميع الأمم في القدس، وتوفر مكان إقامة مع مطبخ، يقع مكان الإقامة هذا على بعد 3.3 كم من حديقة الجثمانية.
6th President Apartment,"القدس الغربية, القدس
– اعرض على الخارطة",,تقع 6th President Apartment في القدس على بعد 5 كم من نموذج مدينة القدس وعلى بعد 6 كم من كنيسة جميع الأمم وتوفر مكان إقامة مكيف مع تراس وخدمة الواي فاي المجانية.
Modern Pearl in Historic setting,"البلدة القديمة, القدس
– اعرض على الخارطة",9.6,يقع Modern Pearl in Historic في منطقة القدس الشرقية في القدس، على بعد 500 م من الحائط الغربي، وعلى بعد 1.1 كم من قبة الصخرة وعلى بعد 1.6 كم من كنيسة جميع الأمم.
New Luxury central Jerusalem Apartment,"القدس الغربية, القدس
– اعرض على الخارطة",9.4,تقع New Luxury central Jerusalem Apartment في القدس على بعد 3.7 كم من الحائط الغربي وتوفر مكان إقامة مع حديقة وخدمة الواي فاي المجانية ومكتب استقبال يعمل على مدار 24 ساعة.
Sunny Apartment Near the Old City,"القدس الغربية, القدس
– اعرض على الخارطة",8.0,توفر Sunny Apartment Near the Old City مكان إقامة في القدس على بعد دقيقتين سيراً على الأقدام من شارع بن يهودا. يقع مكان الإقامة على بعد 1.8 كم من الحائط الغربي وعلى بعد 2 كم من قبة الصخرة.
InspireIsrael Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",9.4,يقع inreireisrael Jerusalem في القدس على بعد 5 كم من نموذج مدينة القدس، ويوفر مطعم وخدمة الواي فاي المجانية، وتتميز بعض الوحدات بتراس و/أو شرفة مع إطلالات على الجبل أو المدينة، تتوفر وجبة إفطار...
Beautiful in Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Beautiful in Jerusalem على بعد 2.5 كم من كنيسة جميع الأمم وعلى بعد 2.5 كم من حديقة الجثمانية في القدس، ويوفر أماكن إقامة مع مطبخ.
Like A Local - Mamilla,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Like A Local - Mamilla في القدس، ويوفر مكان إقامة مع خدمة الواي فاي المجانية وتلفزيون بشاشة مسطحة. كما تضم بعض الوحدات مطبخ مجهز بميكروويف. كما يمكن للضيوف الاسترخاء في الحديقة.
